venta_det_id,venta_id,producto_id,cantidad,precio_compra,precio_venta,descuento;;;;;;;;;total;;;;;
1359,1122,1,1,13,20,0;;1359;1122;1;1;13;20;0;;;;;;
1360,1123,2,1,25,35,0;;1360;1123;2;1;25;35;0;;;;;;
1361,1124,1,1,13,20,0;;1361;1124;1;1;13;20;0;;;;;;
1362,1125,4,1,40,50,0;;1362;1125;4;1;40;50;0;;;;;;
1363,1126,3,1,25,35,0;;1363;1126;3;1;25;35;0;;;;;;
1364,1127,2,2,25,35,5;;1364;1127;2;2;25;35;5;;;;;;
1365,1128,4,2,40,50,5;;1365;1128;4;2;40;50;5;;;;;;
1366,1129,1,6,13,20,6;;1366;1129;1;6;13;20;6;;;;;;
1367,1130,2,1,25,35,0;;1367;1130;2;1;25;35;0;;;;;;
1368,1131,1,1,13,20,0;;1368;1131;1;1;13;20;0;;;;;;
1369,1132,1,1,13,20,0;;1369;1132;1;1;13;20;0;;;;;;
1370,1133,2,1,25,35,0;;1370;1133;2;1;25;35;0;;;;;;
1371,1134,4,1,40,50,0;;1371;1134;4;1;40;50;0;;;;;;
1372,1135,4,3,40,50,6;;1372;1135;4;3;40;50;6;;;;;;
1373,1136,4,1,40,50,0;;1373;1136;4;1;40;50;0;;;;;;
1374,1137,4,1,40,50,0;;1374;1137;4;1;40;50;0;;;;;;
1375,1138,1,1,13,20,0;;1375;1138;1;1;13;20;0;;;;;;
1376,1139,1,6,13,20,6;;1376;1139;1;6;13;20;6;;;;;;
1377,1140,3,1,25,35,0;;1377;1140;3;1;25;35;0;;;;;;
1378,1141,3,1,25,35,0;;1378;1141;3;1;25;35;0;;;;;;
1379,1142,2,10,25,35,15;;1379;1142;2;10;25;35;15;;;;;;
1380,1143,1,1,13,20,0;;1380;1143;1;1;13;20;0;;;;;;
1381,1144,2,1,25,35,0;;1381;1144;2;1;25;35;0;;;;;;
1382,1145,1,1,13,20,0;;1382;1145;1;1;13;20;0;;;;;;
1383,1146,4,1,40,50,0;;1383;1146;4;1;40;50;0;;;;;;
1384,1147,1,1,13,20,0;;1384;1147;1;1;13;20;0;;;;;;
1385,1148,2,1,25,35,0;;1385;1148;2;1;25;35;0;;;;;;
1386,1149,1,2,13,20,2;;1386;1149;1;2;13;20;2;;;;;;
1387,1150,4,2,40,50,5;;1387;1150;4;2;40;50;5;;;;;;
1388,1151,2,1,25,35,0;;1388;1151;2;1;25;35;0;;;;;;
1389,1152,2,6,25,35,10;;1389;1152;2;6;25;35;10;;;;;;
1390,1153,4,1,40,50,0;;1390;1153;4;1;40;50;0;;;;;;
1391,1154,1,1,13,20,0;;1391;1154;1;1;13;20;0;;;;;;
1392,1155,2,1,25,35,0;;1392;1155;2;1;25;35;0;;;;;;
1393,1156,1,1,13,20,0;;1393;1156;1;1;13;20;0;;;;;;
1394,1157,1,1,13,20,0;;1394;1157;1;1;13;20;0;;;;;;
1395,1158,3,1,25,35,0;;1395;1158;3;1;25;35;0;;;;;;
1396,1159,4,2,40,50,5;;1396;1159;4;2;40;50;5;;;;;;
1397,1160,4,2,40,50,5;;1397;1160;4;2;40;50;5;;;;;;
1398,1161,4,1,40,50,0;;1398;1161;4;1;40;50;0;;;;;;
1399,1162,4,1,40,50,0;;1399;1162;4;1;40;50;0;;;;;;
1400,1163,1,12,13,20,12;;1400;1163;1;12;13;20;12;;;;;;
1401,1164,1,1,13,20,0;;1401;1164;1;1;13;20;0;;;;;;
1402,1165,2,2,25,35,0;;1402;1165;2;2;25;35;0;;;;;;
1403,1166,2,1,25,35,0;;1403;1166;2;1;25;35;0;;;;;;
1404,1167,2,1,25,35,0;;1404;1167;2;1;25;35;0;;;;;;
1405,1168,1,1,13,20,0;;1405;1168;1;1;13;20;0;;;;;;
1406,1169,2,1,25,35,0;;1406;1169;2;1;25;35;0;;;;;;
1407,1170,1,1,13,20,0;;1407;1170;1;1;13;20;0;;;;;;
1408,1171,4,1,40,50,0;;1408;1171;4;1;40;50;0;;;;;;
1409,1172,1,1,13,20,1;;1409;1172;1;1;13;20;1;;;;;;
1410,1173,2,6,25,35,10;;1410;1173;2;6;25;35;10;;;;;;
1411,1174,1,2,13,20,3;;1411;1174;1;2;13;20;3;;;;;;
1412,1175,4,1,40,50,2;;1412;1175;4;1;40;50;2;;;;;;
1413,1176,3,1,25,35,0;;1413;1176;3;1;25;35;0;;;;;;
1414,1177,2,1,25,35,0;;1414;1177;2;1;25;35;0;;;;;;
1415,1178,4,1,40,50,0;;1415;1178;4;1;40;50;0;;;;;;
1416,1179,1,1,13,20,0;;1416;1179;1;1;13;20;0;;;;;;
1417,1180,2,1,25,35,0;;1417;1180;2;1;25;35;0;;;;;;
1418,1181,1,10,13,20,10;;1418;1181;1;10;13;20;10;;;;;;
1419,1182,1,1,13,20,0;;1419;1182;1;1;13;20;0;;;;;;
1420,1183,2,1,25,35,0;;1420;1183;2;1;25;35;0;;;;;;
1421,1184,4,2,40,50,4;;1421;1184;4;2;40;50;4;;;;;;
1422,1185,4,1,40,50,0;;1422;1185;4;1;40;50;0;;;;;;
1423,1186,4,1,40,50,0;;1423;1186;4;1;40;50;0;;;;;;
1424,1187,4,6,40,50,10;;1424;1187;4;6;40;50;10;;;;;;
1425,1188,1,1,13,20,0;;1425;1188;1;1;13;20;0;;;;;;
1426,1189,1,2,13,20,2;;1426;1189;1;2;13;20;2;;;;;;
1427,1190,2,1,25,35,0;;1427;1190;2;1;25;35;0;;;;;;
1428,1191,3,1,25,35,0;;1428;1191;3;1;25;35;0;;;;;;
1429,1192,3,3,25,35,6;;1429;1192;3;3;25;35;6;;;;;;
1430,1193,1,1,13,20,0;;1430;1193;1;1;13;20;0;;;;;;
1431,1194,2,1,25,35,0;;1431;1194;2;1;25;35;0;;;;;;
1432,1195,1,1,13,20,0;;1432;1195;1;1;13;20;0;;;;;;
1433,1196,4,2,40,50,5;;1433;1196;4;2;40;50;5;;;;;;
1434,1197,1,1,13,20,0;;1434;1197;1;1;13;20;0;;;;;;
1435,1198,2,2,25,35,2;;1435;1198;2;2;25;35;2;;;Octubre;;;
1436,1199,1,10,13,20,10;;1436;1199;1;10;13;20;10;;;;;;
1437,1200,4,2,40,50,5;;1437;1200;4;2;40;50;5;;;;;;
1438,1201,3,3,25,35,6;;1438;1201;3;3;25;35;6;;;;;;
1439,1202,2,1,25,35,0;;1439;1202;2;1;25;35;0;;;;;;
1440,1203,4,2,40,50,5;;1440;1203;4;2;40;50;5;;;;;;
1441,1204,1,1,13,20,0;;1441;1204;1;1;13;20;0;;;;;;
1442,1205,2,2,25,35,2;;1442;1205;2;2;25;35;2;;;;;;
1443,1206,1,1,13,20,0;;1443;1206;1;1;13;20;0;;;;;;
1444,1207,1,5,13,20,5;;1444;1207;1;5;13;20;5;;;;;;
1445,1208,3,1,25,35,0;;1445;1208;3;1;25;35;0;;;;;;
1446,1209,4,1,40,50,0;;1446;1209;4;1;40;50;0;;;;;;
1447,1210,4,1,40,50,0;;1447;1210;4;1;40;50;0;;;;;;
1448,1211,4,1,40,50,0;;1448;1211;4;1;40;50;0;;;;;;
1449,1212,4,1,40,50,0;;1449;1212;4;1;40;50;0;;;;;;
1450,1213,1,2,13,20,2;;1450;1213;1;2;13;20;2;;;;;;
1451,1214,1,1,13,20,0;;1451;1214;1;1;13;20;0;;;;;;
1452,1215,2,1,25,35,0;;1452;1215;2;1;25;35;0;;;;;;
1453,1216,3,3,25,35,6;;1453;1216;3;3;25;35;6;;;;;;
1454,1217,2,2,25,35,5;;1454;1217;2;2;25;35;5;;;;;;
1455,1218,1,2,13,20,2;;1455;1218;1;2;13;20;2;;;;;;
1456,1219,2,2,25,35,2;;1456;1219;2;2;25;35;2;;;;;;
1457,1220,1,1,13,20,0;;1457;1220;1;1;13;20;0;;;;;;
1458,1221,1,1,13,20,0;;1458;1221;1;1;13;20;0;;;;;;
1459,1222,4,2,40,50,5;;1459;1222;4;2;40;50;5;;;;;;
1460,1223,2,1,25,35,0;;1460;1223;2;1;25;35;0;;;;;;
1461,1224,3,1,25,35,0;;1461;1224;3;1;25;35;0;;;;;;
1462,1225,4,1,40,50,0;;1462;1225;4;1;40;50;0;;;;;;
1463,1226,1,5,13,20,5;;1463;1226;1;5;13;20;5;;;;;;
1464,1227,2,2,25,35,2;;1464;1227;2;2;25;35;2;;;;;;
1465,1228,1,1,13,20,0;;1465;1228;1;1;13;20;0;;;;;;
1466,1229,1,2,13,20,0;;1466;1229;1;2;13;20;0;;;;;;
1467,1230,2,5,25,35,7;;1467;1230;2;5;25;35;7;;;;;;
1468,1231,4,1,40,50,0;;1468;1231;4;1;40;50;0;;;;;;
1469,1232,4,2,40,50,0;;1469;1232;4;2;40;50;0;;;;;;
1470,1233,4,1,40,50,0;;1470;1233;4;1;40;50;0;;;;;;
1471,1234,4,2,40,50,4;;1471;1234;4;2;40;50;4;;;;;;
1472,1235,1,1,13,20,0;;1472;1235;1;1;13;20;0;;;;;;
1473,1236,1,10,13,20,10;;1473;1236;1;10;13;20;10;;;;;;
1474,1237,3,1,25,35,0;;1474;1237;3;1;25;35;0;;;;;;
1475,1238,3,2,25,35,5;;1475;1238;3;2;25;35;5;;;;;;
1476,1239,2,6,25,35,10;;1476;1239;2;6;25;35;10;;;;;;
1477,1240,1,2,13,20,0;;1477;1240;1;2;13;20;0;;;;;;
1478,1241,2,1,25,35,0;;1478;1241;2;1;25;35;0;;;;;;
1479,1242,1,1,13,20,0;;1479;1242;1;1;13;20;0;;;;;;
1480,1243,4,1,40,50,0;;1480;1243;4;1;40;50;0;;;;;;
1481,1244,1,1,13,20,0;;1481;1244;1;1;13;20;0;;;;;;
1482,1245,2,1,25,35,0;;1482;1245;2;1;25;35;0;;;;;;
1483,1246,1,1,13,20,0;;1483;1246;1;1;13;20;0;;;;;;
1484,1247,4,2,40,50,5;;1484;1247;4;2;40;50;5;;;;;;
1485,1248,2,3,25,35,6;;1485;1248;2;3;25;35;6;;;;;;
1486,1249,3,1,25,35,0;;1486;1249;3;1;25;35;0;;;;;;
1487,1250,4,1,40,50,0;;1487;1250;4;1;40;50;0;;;;;;
1488,1251,1,1,13,20,0;;1488;1251;1;1;13;20;0;;;;;;
1489,1252,2,2,25,35,5;;1489;1252;2;2;25;35;5;;;;;;
1490,1253,1,3,13,20,3;;1490;1253;1;3;13;20;3;;;;;;
1491,1254,1,1,13,20,0;;1491;1254;1;1;13;20;0;;;;;;
1492,1255,2,2,25,35,4;;1492;1255;2;2;25;35;4;;;;;;
1493,1256,4,1,40,50,0;;1493;1256;4;1;40;50;0;;;;;;
1494,1257,4,1,40,50,0;;1494;1257;4;1;40;50;0;;;;;;
1495,1258,4,6,40,50,12;;1495;1258;4;6;40;50;12;;;;;;
1496,1259,4,1,40,50,0;;1496;1259;4;1;40;50;0;;;;;;
1497,1260,1,1,13,20,0;;1497;1260;1;1;13;20;0;;;;;;
1498,1261,1,2,13,20,0;;1498;1261;1;2;13;20;0;;;;;;
1499,1262,2,2,25,35,4;;1499;1262;2;2;25;35;4;;;;;;
1500,1263,3,2,25,35,0;;1500;1263;3;2;25;35;0;;;;;;
1501,1264,2,1,25,35,0;;1501;1264;2;1;25;35;0;;;;;;
1502,1265,1,3,13,20,3;;1502;1265;1;3;13;20;3;;;;;;
1503,1266,2,1,25,35,0;;1503;1266;2;1;25;35;0;;;;;;
1504,1267,1,1,13,20,0;;1504;1267;1;1;13;20;0;;;;;;
1505,1268,1,1,13,20,0;;1505;1268;1;1;13;20;0;;;;;;
1506,1269,4,1,40,50,0;;1506;1269;4;1;40;50;0;;;;;;
1507,1270,3,2,25,35,2;;1507;1270;3;2;25;35;2;;;;;;
1508,1271,2,1,25,35,0;;1508;1271;2;1;25;35;0;;;;;;
1509,1272,4,3,40,50,6;;1509;1272;4;3;40;50;6;;;;;;
1510,1273,1,1,13,20,0;;1510;1273;1;1;13;20;0;;;;;;
1511,1274,2,1,25,35,0;;1511;1274;2;1;25;35;0;;;;;;
1512,1275,1,1,13,20,0;;1512;1275;1;1;13;20;0;;;;;;
1513,1276,1,2,13,20,0;;1513;1276;1;2;13;20;0;;;;;;
1514,1277,2,2,25,35,5;;1514;1277;2;2;25;35;5;;;;;;
1515,1278,4,2,40,50,4;;1515;1278;4;2;40;50;4;;;;;;
1516,1279,4,1,40,50,0;;1516;1279;4;1;40;50;0;;;;;;
1517,1280,4,1,40,50,0;;1517;1280;4;1;40;50;0;;;;;;
1518,1281,4,3,40,50,6;;1518;1281;4;3;40;50;6;;;;;;
1519,1282,1,2,13,20,2;;1519;1282;1;2;13;20;2;;;;;;
1520,1283,1,1,13,20,0;;1520;1283;1;1;13;20;0;;;;;;
1521,1284,2,1,25,35,0;;1521;1284;2;1;25;35;0;;;;;;
1522,1285,2,2,25,35,2;;1522;1285;2;2;25;35;2;;;;;;
1523,1286,3,2,25,35,2;;1523;1286;3;2;25;35;2;;;;;;
1524,1287,1,1,13,20,0;;1524;1287;1;1;13;20;0;;;;;;
1525,1288,2,1,25,35,0;;1525;1288;2;1;25;35;0;;;;;;
1526,1289,1,1,13,20,0;;1526;1289;1;1;13;20;0;;;;;;
1527,1290,4,1,40,50,0;;1527;1290;4;1;40;50;0;;;;;;
1528,1291,1,1,13,20,0;;1528;1291;1;1;13;20;0;;;;;;
1529,1292,4,2,40,50,5;;1529;1292;4;2;40;50;5;;;;;;
1530,1293,2,1,25,35,0;;1530;1293;2;1;25;35;0;;;;;;
1531,1294,2,1,25,35,0;;1531;1294;2;1;25;35;0;;;;;;
1532,1295,4,2,40,50,4;;1532;1295;4;2;40;50;4;;;;;;
1533,1296,1,1,13,20,0;;1533;1296;1;1;13;20;0;;;;;;
1534,1297,2,1,25,35,0;;1534;1297;2;1;25;35;0;;;;;;
1535,1298,1,10,13,20,10;;1535;1298;1;10;13;20;10;;;;;;
1536,1299,1,1,13,20,0;;1536;1299;1;1;13;20;0;;;;;;
1537,1300,2,6,25,35,6;;1537;1300;2;6;25;35;6;;;;;;
1538,1301,4,2,40,50,4;;1538;1301;4;2;40;50;4;;;;;;
1539,1302,4,3,40,50,5;;1539;1302;4;3;40;50;5;;;;;;
1540,1303,4,1,40,50,0;;1540;1303;4;1;40;50;0;;;;;;
1541,1304,4,1,40,50,0;;1541;1304;4;1;40;50;0;;;;;;
1542,1305,1,1,13,20,0;;1542;1305;1;1;13;20;0;;;;;;
1543,1306,1,1,13,20,0;;1543;1306;1;1;13;20;0;;;;;;
1544,1307,3,1,25,35,0;;1544;1307;3;1;25;35;0;;;;;;
1545,1308,3,2,25,35,2;;1545;1308;3;2;25;35;2;;;;;;
1546,1309,2,2,25,35,2;;1546;1309;2;2;25;35;2;;;;;;
1547,1310,1,3,13,20,3;;1547;1310;1;3;13;20;3;;;;;;
1548,1311,2,1,25,35,0;;1548;1311;2;1;25;35;0;;;;;;
1549,1312,1,3,13,20,3;;1549;1312;1;3;13;20;3;;;;;;
1550,1313,4,2,40,50,4;;1550;1313;4;2;40;50;4;;;;;;
1551,1314,1,2,13,20,0;;1551;1314;1;2;13;20;0;;;;;;
1552,1315,4,2,40,50,0;;1552;1315;4;2;40;50;0;;;;;;
1553,1316,2,1,25,35,0;;1553;1316;2;1;25;35;0;;;;;;
1554,1317,2,1,25,35,0;;1554;1317;2;1;25;35;0;;;;;;
1555,1318,4,1,40,50,0;;1555;1318;4;1;40;50;0;;;;;;
1556,1319,1,3,13,20,3;;1556;1319;1;3;13;20;3;;;;;;
1557,1320,3,1,25,35,0;;1557;1320;3;1;25;35;0;;;;;;
1558,1321,1,1,13,20,0;;1558;1321;1;1;13;20;0;;;;;;
1559,1322,1,1,13,20,0;;1559;1322;1;1;13;20;0;;;;;;
1560,1323,2,1,25,35,0;;1560;1323;2;1;25;35;0;;;;;;
1561,1324,4,1,40,50,0;;1561;1324;4;1;40;50;0;;;;;;
1562,1325,4,1,40,50,0;;1562;1325;4;1;40;50;0;;;;;;
1563,1326,4,2,40,50,2;;1563;1326;4;2;40;50;2;;;;;;
1564,1327,4,2,40,50,2;;1564;1327;4;2;40;50;2;;;;;;
1565,1328,1,12,13,20,12;;1565;1328;1;12;13;20;12;;;;;;
1566,1329,1,1,13,20,0;;1566;1329;1;1;13;20;0;;;;;;
1567,1330,2,1,25,35,0;;1567;1330;2;1;25;35;0;;;;;;
1568,1331,3,1,25,35,0;;1568;1331;3;1;25;35;0;;;;;;
1569,1332,2,3,25,35,3;;1569;1332;2;3;25;35;3;;;;;;
1570,1333,1,1,13,20,0;;1570;1333;1;1;13;20;0;;;;;;
1571,1334,2,1,25,35,0;;1571;1334;2;1;25;35;0;;;;;;
1572,1335,1,1,13,20,0;;1572;1335;1;1;13;20;0;;;;;;
1573,1336,1,1,13,20,0;;1573;1336;1;1;13;20;0;;;;;;
1574,1337,4,2,40,50,4;;1574;1337;4;2;40;50;4;;;;;;
1575,1338,3,2,25,35,2;;1575;1338;3;2;25;35;2;;;;;;
1576,1339,2,1,25,35,0;;1576;1339;2;1;25;35;0;;;;;;
1577,1340,4,3,40,50,6;;1577;1340;4;3;40;50;6;;;;;;
1578,1341,1,5,13,20,5;;1578;1341;1;5;13;20;5;;;;;;
1579,1342,2,1,25,35,0;;1579;1342;2;1;25;35;0;;;;;;
1580,1343,1,1,13,20,0;;1580;1343;1;1;13;20;0;;;;;;
1581,1344,1,1,13,20,0;;1581;1344;1;1;13;20;0;;;;;;
1582,1345,2,1,25,35,0;;1582;1345;2;1;25;35;0;;;;;;
1583,1346,4,3,40,50,6;;1583;1346;4;3;40;50;6;;;;;;
1584,1347,4,1,40,50,0;;1584;1347;4;1;40;50;0;;;;;;
1585,1348,4,2,40,50,4;;1585;1348;4;2;40;50;4;;;;;;
1586,1349,4,1,40,50,0;;1586;1349;4;1;40;50;0;;;;;;
1587,1350,1,1,13,20,0;;1587;1350;1;1;13;20;0;;;;;;
1588,1351,1,5,13,20,5;;1588;1351;1;5;13;20;5;;;;;;
1589,1352,2,1,25,35,0;;1589;1352;2;1;25;35;0;;;;;;
1590,1353,3,1,25,35,0;;1590;1353;3;1;25;35;0;;;;;;
1591,1354,2,1,25,35,0;;1591;1354;2;1;25;35;0;;;;;;
1592,1355,1,1,13,20,0;;1592;1355;1;1;13;20;0;;;;;;
1593,1356,2,1,25,35,0;;1593;1356;2;1;25;35;0;;;;;;
1594,1357,1,5,13,20,5;;1594;1357;1;5;13;20;5;;;;;;
1595,1358,1,1,13,20,0;;1595;1358;1;1;13;20;0;;;;;;
1596,1359,4,1,40,50,0;;1596;1359;4;1;40;50;0;;;;;;
1597,1360,3,1,25,35,0;;1597;1360;3;1;25;35;0;;;;;;
1598,1361,3,1,25,35,0;;1598;1361;3;1;25;35;0;;;;;;
1599,1362,4,2,40,50,4;;1599;1362;4;2;40;50;4;;;;;;
1600,1363,1,2,13,20,2;;1600;1363;1;2;13;20;2;;;;;;
1601,1364,2,2,25,35,2;;1601;1364;2;2;25;35;2;;;;;;
1602,1365,1,1,13,20,0;;1602;1365;1;1;13;20;0;;;;;;
1603,1366,1,3,13,20,3;;1603;1366;1;3;13;20;3;;;;;;
1604,1367,2,3,25,35,3;;1604;1367;2;3;25;35;3;;;;;;
1605,1368,4,1,40,50,0;;1605;1368;4;1;40;50;0;;;;;;
1606,1369,4,3,40,50,6;;1606;1369;4;3;40;50;6;;;;;;
1607,1370,4,1,40,50,0;;1607;1370;4;1;40;50;0;;;;;;
1608,1371,4,1,40,50,0;;1608;1371;4;1;40;50;0;;;;;;
1609,1372,1,10,13,20,10;;1609;1372;1;10;13;20;10;;;;;;
1610,1373,1,1,13,20,0;;1610;1373;1;1;13;20;0;;;;;;
1611,1374,2,2,25,35,0;;1611;1374;2;2;25;35;0;;;;;;
1612,1375,2,1,25,35,0;;1612;1375;2;1;25;35;0;;;;;;
1613,1376,2,1,25,35,0;;1613;1376;2;1;25;35;0;;;;;;
1614,1377,1,1,13,20,0;;1614;1377;1;1;13;20;0;;;;;;
1615,1378,4,1,40,50,0;;1615;1378;4;1;40;50;0;;;;;;
1616,1379,2,1,25,35,0;;1616;1379;2;1;25;35;0;;;;;;
1617,1380,2,2,25,35,2;;1617;1380;2;2;25;35;2;;;;;;
1618,1381,4,2,40,50,3;;1618;1381;4;2;40;50;3;;;;;;
1619,1382,1,2,13,20,2;;1619;1382;1;2;13;20;2;;;;;;
1620,1383,2,1,25,35,0;;1620;1383;2;1;25;35;0;;;;;;
1621,1384,1,6,13,20,6;;1621;1384;1;6;13;20;6;;;;;;
1622,1385,1,1,13,20,0;;1622;1385;1;1;13;20;0;;;;;;
1623,1386,3,2,25,35,2;;1623;1386;3;2;25;35;2;;;;;;
1624,1387,4,1,40,50,0;;1624;1387;4;1;40;50;0;;;;;;
1625,1388,4,1,40,50,0;;1625;1388;4;1;40;50;0;;;;;;
1626,1389,4,2,40,50,0;;1626;1389;4;2;40;50;0;;;;;;
1627,1390,4,3,40,50,5;;1627;1390;4;3;40;50;5;;;;;;
1628,1391,1,1,13,20,0;;1628;1391;1;1;13;20;0;;;Noviembre;;;
1629,1392,1,5,13,20,5;;1629;1392;1;5;13;20;5;;;;;;
1630,1393,4,2,40,50,2;;1630;1393;4;2;40;50;2;;;;;;
1631,1394,3,3,25,35,3;;1631;1394;3;3;25;35;3;;;;;;
1632,1395,2,1,25,35,0;;1632;1395;2;1;25;35;0;;;;;;
1633,1396,4,2,40,50,4;;1633;1396;4;2;40;50;4;;;;;;
1634,1397,1,1,13,20,0;;1634;1397;1;1;13;20;0;;;;;;
1635,1398,2,2,25,35,0;;1635;1398;2;2;25;35;0;;;;;;
1636,1399,1,1,13,20,0;;1636;1399;1;1;13;20;0;;;;;;
1637,1400,1,5,13,20,5;;1637;1400;1;5;13;20;5;;;;;;
1638,1401,3,1,25,35,0;;1638;1401;3;1;25;35;0;;;;;;
1639,1402,4,1,40,50,0;;1639;1402;4;1;40;50;0;;;;;;
1640,1403,2,1,25,35,0;;1640;1403;2;1;25;35;0;;;;;;
1641,1404,4,1,40,50,0;;1641;1404;4;1;40;50;0;;;;;;
1642,1405,4,1,40,50,0;;1642;1405;4;1;40;50;0;;;;;;
1643,1406,1,2,13,20,2;;1643;1406;1;2;13;20;2;;;;;;
1644,1407,1,1,13,20,0;;1644;1407;1;1;13;20;0;;;;;;
1645,1408,2,1,25,35,0;;1645;1408;2;1;25;35;0;;;;;;
1646,1409,3,3,25,35,3;;1646;1409;3;3;25;35;3;;;;;;
1647,1410,2,2,25,35,2;;1647;1410;2;2;25;35;2;;;;;;
1648,1411,1,2,13,20,2;;1648;1411;1;2;13;20;2;;;;;;
1649,1412,2,2,25,35,4;;1649;1412;2;2;25;35;4;;;;;;
1650,1413,1,1,13,20,0;;1650;1413;1;1;13;20;0;;;;;;
1651,1414,1,1,13,20,0;;1651;1414;1;1;13;20;0;;;;;;
1652,1415,4,2,40,50,3;;1652;1415;4;2;40;50;3;;;;;;
1653,1416,3,2,25,35,2;;1653;1416;3;2;25;35;2;;;;;;
1654,1417,2,1,25,35,0;;1654;1417;2;1;25;35;0;;;;;;
1655,1418,4,1,40,50,0;;1655;1418;4;1;40;50;0;;;;;;
1656,1419,1,1,13,20,0;;1656;1419;1;1;13;20;0;;;;;;
1657,1420,2,2,25,35,2;;1657;1420;2;2;25;35;2;;;;;;
1658,1421,1,11,13,20,11;;1658;1421;1;11;13;20;11;;;;;;
1659,1422,1,1,13,20,0;;1659;1422;1;1;13;20;0;;;;;;
1660,1423,2,1,25,35,0;;1660;1423;2;1;25;35;0;;;;;;
1661,1424,4,1,40,50,0;;1661;1424;4;1;40;50;0;;;;;;
1662,1425,4,2,40,50,3;;1662;1425;4;2;40;50;3;;;;;;
1663,1426,3,2,25,35,3;;1663;1426;3;2;25;35;3;;;;;;
1664,1427,4,3,40,50,5;;1664;1427;4;3;40;50;5;;;;;;
1665,1428,1,1,13,20,0;;1665;1428;1;1;13;20;0;;;;;;
1666,1429,1,1,13,20,0;;1666;1429;1;1;13;20;0;;;;;;
1667,1430,2,1,25,35,0;;1667;1430;2;1;25;35;0;;;;;;
1668,1431,3,3,25,35,3;;1668;1431;3;3;25;35;3;;;;;;
1669,1432,3,2,25,35,2;;1669;1432;3;2;25;35;2;;;;;;
1670,1433,1,5,13,20,5;;1670;1433;1;5;13;20;5;;;;;;
1671,1434,2,1,25,35,0;;1671;1434;2;1;25;35;0;;;;;;
1672,1435,1,1,13,20,0;;1672;1435;1;1;13;20;0;;;;;;
1673,1436,1,3,13,20,3;;1673;1436;1;3;13;20;3;;;;;;
1674,1437,2,1,25,35,0;;1674;1437;2;1;25;35;0;;;;;;
1675,1438,1,1,13,20,0;;1675;1438;1;1;13;20;0;;;;;;
1676,1439,1,1,13,20,0;;1676;1439;1;1;13;20;0;;;;;;
1677,1440,4,2,40,50,3;;1677;1440;4;2;40;50;3;;;;;;
1678,1441,2,2,25,35,3;;1678;1441;2;2;25;35;3;;;;;;
1679,1442,3,1,25,35,0;;1679;1442;3;1;25;35;0;;;;;;
1680,1443,4,1,40,50,0;;1680;1443;4;1;40;50;0;;;;;;
1681,1444,1,1,13,20,0;;1681;1444;1;1;13;20;0;;;;;;
1682,1445,2,1,25,35,0;;1682;1445;2;1;25;35;0;;;;;;
1683,1446,1,5,13,20,5;;1683;1446;1;5;13;20;5;;;;;;
1684,1447,1,1,13,20,0;;1684;1447;1;1;13;20;0;;;;;;
1685,1448,3,3,25,35,3;;1685;1448;3;3;25;35;3;;;;;;
1686,1449,4,2,40,50,3;;1686;1449;4;2;40;50;3;;;;;;
1687,1450,1,1,13,20,0;;1687;1450;1;1;13;20;0;;;;;;
1688,1451,4,1,40,50,0;;1688;1451;4;1;40;50;0;;;;;;
1689,1452,4,1,40,50,0;;1689;1452;4;1;40;50;0;;;;;;
1690,1453,1,1,13,20,0;;1690;1453;1;1;13;20;0;;;;;;
1691,1454,1,6,13,20,6;;1691;1454;1;6;13;20;6;;;;;;
1692,1455,2,1,25,35,0;;1692;1455;2;1;25;35;0;;;;;;
1693,1456,3,2,25,35,2;;1693;1456;3;2;25;35;2;;;;;;
1694,1457,2,1,25,35,0;;1694;1457;2;1;25;35;0;;;;;;
1695,1458,1,1,13,20,0;;1695;1458;1;1;13;20;0;;;;;;
1696,1459,1,1,13,20,0;;1696;1459;1;1;13;20;0;;;;;;
1697,1460,4,2,40,50,0;;1697;1460;4;2;40;50;0;;;;;;
1698,1461,2,2,25,35,2;;1698;1461;2;2;25;35;2;;;;;;
1699,1462,3,2,25,35,0;;1699;1462;3;2;25;35;0;;;;;;
1700,1463,4,1,40,50,0;;1700;1463;4;1;40;50;0;;;;;;
1701,1464,1,1,13,20,0;;1701;1464;1;1;13;20;0;;;;;;
1702,1465,2,1,25,35,0;;1702;1465;2;1;25;35;0;;;;;;
1703,1466,1,1,13,20,0;;1703;1466;1;1;13;20;0;;;;;;
1704,1467,1,1,13,20,0;;1704;1467;1;1;13;20;0;;;;;;
1705,1468,2,3,25,35,5;;1705;1468;2;3;25;35;5;;;;;;
1706,1469,4,3,40,50,5;;1706;1469;4;3;40;50;5;;;;;;
1707,1470,4,1,40,50,0;;1707;1470;4;1;40;50;0;;;;;;
1708,1471,1,1,13,20,0;;1708;1471;1;1;13;20;0;;;;;;
1709,1472,4,1,40,50,0;;1709;1472;4;1;40;50;0;;;;;;
1710,1473,1,1,13,20,0;;1710;1473;1;1;13;20;0;;;;;;
1711,1474,1,2,13,20,2;;1711;1474;1;2;13;20;2;;;;;;
1712,1475,3,2,25,35,2;;1712;1475;3;2;25;35;2;;;;;;
1713,1476,2,1,25,35,0;;1713;1476;2;1;25;35;0;;;;;;
1714,1477,3,1,25,35,0;;1714;1477;3;1;25;35;0;;;;;;
1715,1478,1,1,13,20,0;;1715;1478;1;1;13;20;0;;;;;;
